"participant","leaveoutindex","environment","context","lambda","beta","tau"
35,6,"Smooth","Conceptual",0.570990224939112,0.0902933627373448,0.0633380531664209
35,2,"Smooth","Spatial",0.436078081088109,0.396730887154335,0.0137888669006958
35,1,"Smooth","Spatial",0.435350524877301,0.397537524807051,0.0138346327145184
35,8,"Smooth","Spatial",0.388780935329923,0.438170871101343,0.00857907403652672
35,9,"Smooth","Spatial",0.476311516175116,0.361959839944269,0.015618743831354
35,3,"Smooth","Spatial",0.427577606254153,0.405419059894234,0.0111470758851191
35,4,"Smooth","Spatial",0.435910645670294,0.39675322220148,0.0136624513228913
35,7,"Smooth","Spatial",0.442317374762692,0.385168820433391,0.0153633478825969
35,5,"Smooth","Spatial",0.435842354870508,0.396817925492686,0.0136046878513742
35,6,"Smooth","Spatial",0.433343588738981,0.397768413633283,0.0135415095811449
36,4,"Smooth","Conceptual",0.84579087369263,0.00673794699908549,0.132637145343643
36,3,"Smooth","Conceptual",0.887699817649088,0.0067379469990972,0.131323606377681
36,1,"Smooth","Conceptual",0.929832253620281,0.00673794699908611,0.136445902496121
36,2,"Smooth","Conceptual",0.896533238926957,0.00673794699908815,0.134787848969227
36,6,"Smooth","Conceptual",0.876765551611018,0.00673794699951281,0.129166359413892
36,8,"Smooth","Conceptual",0.905816118891137,0.0067379469996742,0.135272776534988
36,5,"Smooth","Conceptual",0.859409737101913,0.0067379469990855,0.129766995170083
36,7,"Smooth","Conceptual",0.861900372523602,0.00673794699909527,0.127000750919131
36,9,"Smooth","Conceptual",0.907812084852119,0.00673794699908662,0.125267707813727
36,4,"Smooth","Spatial",0.915019860329978,0.00673794699913381,0.0900503073124051
36,3,"Smooth","Spatial",1.03533242420936,0.00673794700021691,0.0784610195527493
36,1,"Smooth","Spatial",0.876705982270023,0.00734710333490969,0.085850437349831
36,2,"Smooth","Spatial",0.998320589196083,0.00673794737615132,0.0788995430213998
36,6,"Smooth","Spatial",0.922293378578535,0.00673794699909296,0.0919294706672386
36,8,"Smooth","Spatial",0.892363255614527,0.0102717531461366,0.0918924427552377
36,5,"Smooth","Spatial",0.898420700868051,0.00803376973730121,0.0906016476703004
36,7,"Smooth","Spatial",0.880547663869912,0.00718205024927088,0.0943305440828879
36,9,"Smooth","Spatial",0.880323987931498,0.00993726081476152,0.0903872285948796
37,8,"Rough","Conceptual",0.467537675386994,0.134263376005777,0.0583612788276989
37,1,"Rough","Conceptual",0.557607046120121,0.00673794699916993,0.0793185939342312
37,2,"Rough","Conceptual",0.555119427929954,0.00673794699909254,0.0789592121481367
37,3,"Rough","Conceptual",0.513247257717385,0.00673794699949227,0.0794914237837502
37,4,"Rough","Conceptual",0.569263546367955,0.00673794699911771,0.0788474933304261
37,5,"Rough","Conceptual",0.540458908319671,0.00787942844374636,0.0748473423148587
37,6,"Rough","Conceptual",0.658355000833501,0.00933917619026637,0.0629687170025939
37,7,"Rough","Conceptual",0.550346497599346,0.00884285053349115,0.0795710382974134
37,9,"Rough","Conceptual",0.549949731631876,0.00886737267268678,0.0800625226104204
37,8,"Rough","Spatial",0.82393707306622,0.0125079482161636,0.0517321264499523
37,1,"Rough","Spatial",0.803968686202613,0.025257734635969,0.0532836583602851
37,2,"Rough","Spatial",0.86089776990545,0.0168606119356947,0.0513985943400768
37,3,"Rough","Spatial",0.945252187845496,0.0365961650367875,0.0439194280902595
37,4,"Rough","Spatial",0.814601932036465,0.0321007615188977,0.0552959902466636
37,5,"Rough","Spatial",0.862389483802405,0.0170226576288192,0.0499029542214636
37,6,"Rough","Spatial",0.883350333570214,0.0197802274484142,0.0525141762208947
37,7,"Rough","Spatial",0.856566550027162,0.0190439796875062,0.0525088660926751
37,9,"Rough","Spatial",0.961853231573133,0.0216377768547188,0.0497169156132294
39,1,"Smooth","Conceptual",2.01613504468741,0.00673794699921925,0.0453541822953247
39,2,"Smooth","Conceptual",1.21212308325367,0.0192667031699364,0.0586759565782543
39,3,"Smooth","Conceptual",1.07479634324631,0.0426475018546058,0.0672385809099232
39,4,"Smooth","Conceptual",2.45523058990252,0.00673794699909103,0.0534043074002302
39,5,"Smooth","Conceptual",1.17327180275757,0.0144655361246332,0.0659375911079084
39,6,"Smooth","Conceptual",1.20908902650877,0.0141889720752371,0.0640844664135386
39,7,"Smooth","Conceptual",1.17941903165927,0.0151314569707892,0.063873230521057
39,8,"Smooth","Conceptual",3.28371831024868,0.00673794699911419,0.0349058075358589
39,9,"Smooth","Conceptual",2.7705380606368,0.00673794699919744,0.0451434154953053
39,1,"Smooth","Spatial",1.44683295447536,0.0170495466393121,0.0579439859125155
39,2,"Smooth","Spatial",1.30469012267283,0.0146647529881165,0.060571951359541
39,3,"Smooth","Spatial",1.36072648744986,0.0154837449992853,0.0541761482728279
39,4,"Smooth","Spatial",1.51936582204983,0.00906283886557721,0.0541700006614549
39,5,"Smooth","Spatial",1.298166040121,0.0414599360427616,0.0582067256801434
39,6,"Smooth","Spatial",1.44545901806591,0.0095922577873552,0.0548205410366631
39,7,"Smooth","Spatial",1.47570377612677,0.0067379469990898,0.0557403103597609
39,8,"Smooth","Spatial",25.7558351992185,0.00673794699909146,0.0501011368953158
39,9,"Smooth","Spatial",1.42001990029603,0.0108665144270635,0.0596850976924826
4,1,"Smooth","Conceptual",0.708703826904519,0.173828993709816,0.0411067518736572
4,2,"Smooth","Conceptual",0.734515247123827,0.169179181629372,0.0421958268030232
4,3,"Smooth","Conceptual",0.833692833464911,0.112610391065094,0.0477861923484339
4,4,"Smooth","Conceptual",0.716896809238579,0.160780774334642,0.040599839256385
4,5,"Smooth","Conceptual",0.713716239475337,0.168199292519472,0.0425029771584224
4,6,"Smooth","Conceptual",0.822111773729912,0.115568511896576,0.045404707130619
4,7,"Smooth","Conceptual",0.982461068751671,0.056386496202655,0.0529555995718134
4,8,"Smooth","Conceptual",0.701100240406912,0.179918568076038,0.0376368403724827
4,9,"Smooth","Conceptual",0.687537568023163,0.189220245028524,0.0364796159036265
4,1,"Smooth","Spatial",0.806550955878557,0.177222664783843,0.0333838352775284
4,2,"Smooth","Spatial",0.766486957674916,0.19340836224357,0.0309026491598724
4,3,"Smooth","Spatial",0.804490717656225,0.180930679430747,0.0308728187680064
4,4,"Smooth","Spatial",0.787540671761071,0.184157883891163,0.0321748414926914
4,5,"Smooth","Spatial",0.804752539806774,0.182837795270264,0.0307322448914376
4,6,"Smooth","Spatial",0.561861628005197,0.324573452388489,0.0194494188983948
4,7,"Smooth","Spatial",0.823494374007869,0.17828921005066,0.0323548640360737
4,8,"Smooth","Spatial",0.745330897829335,0.192607310802645,0.0316979173274168
4,9,"Smooth","Spatial",0.818175330335083,0.184189720705046,0.0326006897606745
40,3,"Smooth","Conceptual",25.1041687978601,0.00673794699922719,0.278501217069089
40,1,"Smooth","Conceptual",23.7378320615575,0.704538335844791,0.2872327336688
40,2,"Smooth","Conceptual",27.0190949505368,0.820005830032378,0.286957060928177
40,4,"Smooth","Conceptual",25.8094056801334,0.743399752833397,0.277246278032702
40,5,"Smooth","Conceptual",26.8357759226785,0.839432031236281,0.302421586307709
40,6,"Smooth","Conceptual",34.8071561307126,1.06667887710742,0.22543561612909
40,8,"Smooth","Conceptual",24.406666018675,0.80032248093804,0.24864993695447
40,9,"Smooth","Conceptual",0.669787871192896,0.0630138986478409,0.199575731079534
40,7,"Smooth","Conceptual",5.43522490028416,0.00673794699911639,0.333068122787563
40,3,"Smooth","Spatial",1.15559410387899,0.0378907231974867,0.103391422804459
40,1,"Smooth","Spatial",1.17993450240846,0.0370655589228913,0.104657299831486
40,2,"Smooth","Spatial",42.3924712300077,3.56422487289092,0.087775214136435
40,4,"Smooth","Spatial",1.19418493938881,0.0370617610972086,0.102664884392922
40,5,"Smooth","Spatial",1.19501427613081,0.0311038770877697,0.103183847720861
40,6,"Smooth","Spatial",1.12386527338039,0.0372752348990222,0.0979521980856096
40,8,"Smooth","Spatial",1.14639586057746,0.0313327958071663,0.111454437356809
40,9,"Smooth","Spatial",1.09354423613405,0.0357807299899074,0.10433712760012
40,7,"Smooth","Spatial",1.10080200641212,0.0387885246162623,0.101514294219721
41,8,"Rough","Conceptual",0.751979592713877,0.129694254874694,0.0451879267693427
41,4,"Rough","Conceptual",0.792190282892929,0.100959023108595,0.049201397808223
41,5,"Rough","Conceptual",0.860842569822575,0.0736699915684315,0.0515442836157558
41,6,"Rough","Conceptual",0.821577049932227,0.0962520712048391,0.0497707159745145
41,3,"Rough","Conceptual",0.835555630019654,0.0727200612902831,0.0522508337452893
41,7,"Rough","Conceptual",0.739942419197452,0.133140483777308,0.0480395865619939
41,1,"Rough","Conceptual",0.765715938041468,0.105155507456728,0.048503271390943
41,2,"Rough","Conceptual",0.842409728155664,0.137078737452477,0.0388333773091186
41,9,"Rough","Conceptual",0.807103088106952,0.0837457532486659,0.0495351642375676
41,8,"Rough","Spatial",0.692931243105881,0.201620504039925,0.0496935561643402
41,4,"Rough","Spatial",0.699524950605712,0.225134912001963,0.043943911506863
41,5,"Rough","Spatial",0.680065782982867,0.231098394604881,0.0427742081672291
41,6,"Rough","Spatial",0.693207581633555,0.226137147168197,0.0454733262657983
41,3,"Rough","Spatial",0.666139098166667,0.220492562350283,0.0437701365409989
41,7,"Rough","Spatial",0.634729751999619,0.249723093697884,0.038976596893865
41,1,"Rough","Spatial",0.664183979953139,0.235456692109631,0.0391526455548912
41,2,"Rough","Spatial",0.693302776637295,0.222266961610074,0.0465749194898425
41,9,"Rough","Spatial",0.680362297623828,0.223920358081581,0.0465965175365987
42,1,"Rough","Conceptual",0.923450956861943,0.00673794699909079,0.176201657697718
42,9,"Rough","Conceptual",0.867793547264225,0.00673794699909575,0.197865919272299
42,5,"Rough","Conceptual",0.865280013656893,0.00673794699910152,0.175664349495562
42,2,"Rough","Conceptual",0.906026233387372,0.00673794699908563,0.187754510437776
42,8,"Rough","Conceptual",0.903642472031541,0.00673794699908649,0.191115698034651
42,4,"Rough","Conceptual",0.897520240810837,0.00673794699908552,0.207054022641781
42,6,"Rough","Conceptual",0.896451946396024,0.00673794699908951,0.172477929606324
42,3,"Rough","Conceptual",0.811792298038374,0.00673794699908632,0.179360314655877
42,7,"Rough","Conceptual",0.893255409204047,0.0067379469990856,0.184836633705483
42,1,"Rough","Spatial",1.15355974632224,0.00673794699918263,0.0685562754063816
42,9,"Rough","Spatial",1.23239608042275,0.00673794699908976,0.0698208859207879
42,5,"Rough","Spatial",1.20921350900035,0.0067379469991412,0.0717898766044187
42,2,"Rough","Spatial",1.19764932499788,0.00673794699917574,0.0694240540720159
42,8,"Rough","Spatial",1.22648311561212,0.00673794699911268,0.0700582085432491
42,4,"Rough","Spatial",1.26049410522901,0.00673794699908726,0.0679568909134019
42,6,"Rough","Spatial",1.22902140302668,0.00673794699911279,0.0732840887681564
42,3,"Rough","Spatial",1.1326473327144,0.00673794699937852,0.0713239986363369
42,7,"Rough","Spatial",1.25883937304128,0.0067379469991256,0.0676450893308748
44,1,"Smooth","Conceptual",25.8517957607986,0.00673794700055277,0.0579760012838919
44,2,"Smooth","Conceptual",24.5909942097191,0.00673794700011181,0.0637931089445993
44,3,"Smooth","Conceptual",28.0534891058483,0.00673794700000753,0.0532124371356048
44,4,"Smooth","Conceptual",27.5294068547039,0.00673794700202622,0.0610782635526758
44,5,"Smooth","Conceptual",24.7166339890173,0.00673794699917915,0.0487199871853572
44,6,"Smooth","Conceptual",23.4082781943046,0.00673794739717417,0.0602935368520765
44,7,"Smooth","Conceptual",25.2814728054706,0.00673794699941045,0.0609966887856838
44,8,"Smooth","Conceptual",26.8585811316297,0.00673794699957752,0.0542790191981673
44,9,"Smooth","Conceptual",28.281056255262,0.00673794699912438,0.0593803331348904
44,1,"Smooth","Spatial",1.85299186003665,0.0415346486437436,0.0518328100946448
44,2,"Smooth","Spatial",1.84380145267457,0.0476187704943139,0.0526974579531102
44,3,"Smooth","Spatial",2.43618258870462,0.0850307393534775,0.0468416366361714
44,4,"Smooth","Spatial",1.75299800649844,0.0399286548629936,0.0514125898934641
44,5,"Smooth","Spatial",1.78470432658495,0.0378059840499913,0.0541518320867063
44,6,"Smooth","Spatial",2.31431104350115,0.0651388714960506,0.0487188882803858
44,7,"Smooth","Spatial",1.91970283554342,0.0397132577594404,0.0462918686068077
44,8,"Smooth","Spatial",1.94266341810913,0.0477303230369108,0.0438084577383097
44,9,"Smooth","Spatial",1.98659103729983,0.040037788011222,0.0440396619726819
45,3,"Rough","Conceptual",1.06019562933958,0.00673794699938782,0.130530704916807
45,4,"Rough","Conceptual",0.998811717024111,0.00673794699909791,0.124321659416883
45,6,"Rough","Conceptual",1.01946910683672,0.00673794699908707,0.135672090765903
45,7,"Rough","Conceptual",1.05883768945428,0.00673794699908755,0.129472317811955
45,8,"Rough","Conceptual",1.02589056714672,0.00673794699911648,0.130408532180407
45,1,"Rough","Conceptual",1.0794931168746,0.00673794699909265,0.115364517843168
45,2,"Rough","Conceptual",1.05963713354847,0.00673794699910471,0.129379987905357
45,5,"Rough","Conceptual",1.0391791601477,0.00673794699908744,0.136923105748011
45,9,"Rough","Conceptual",1.02697115476377,0.00673794699910468,0.130613369774063
45,3,"Rough","Spatial",0.72236317355413,0.0822795729153699,0.059670296299493
45,4,"Rough","Spatial",0.73751405819806,0.0656481136720186,0.0650721705130841
45,6,"Rough","Spatial",0.795173410960628,0.053260033328566,0.0680226123381081
45,7,"Rough","Spatial",0.789902510631249,0.0406646033804427,0.0689675301289119
45,8,"Rough","Spatial",0.739742051065866,0.0619711542085124,0.068339683808976
45,1,"Rough","Spatial",0.725983062072763,0.0840900371042126,0.0594510230152735
45,2,"Rough","Spatial",0.737626371811336,0.0888573393065668,0.0581092107959325
45,5,"Rough","Spatial",0.791647312692962,0.0517777047808067,0.0670156307529429
45,9,"Rough","Spatial",0.771229303731538,0.0573872504652903,0.0663397527734049
46,1,"Rough","Conceptual",0.914225070965884,0.00673794699909071,0.0660701940626176
46,2,"Rough","Conceptual",0.850565005436088,0.0067379469990872,0.0676767738196592
46,8,"Rough","Conceptual",0.83023379453411,0.00673794699910178,0.0701387185840588
46,9,"Rough","Conceptual",0.837188901758207,0.00673794699908637,0.0629077016890507
46,3,"Rough","Conceptual",0.845351161731572,0.00673794699908589,0.0684996583496602
46,7,"Rough","Conceptual",0.831717399538252,0.00673794728457711,0.0710873074601626
46,4,"Rough","Conceptual",0.811241679825068,0.00673794699908587,0.0654693008768938
46,5,"Rough","Conceptual",0.854119593799362,0.00673794699908604,0.0703895965223629
46,6,"Rough","Conceptual",0.817614567845341,0.00673794699920669,0.0693172379992434
46,1,"Rough","Spatial",2.33638163109496,0.00675064783615886,0.0442712359363092
46,2,"Rough","Spatial",1.22038374345023,0.0523943814937665,0.0445326876815528
46,8,"Rough","Spatial",1.32324855050549,0.0432748557281711,0.0447759476829891
46,9,"Rough","Spatial",1.27567108554875,0.0442267911683304,0.0457310271731982
46,3,"Rough","Spatial",1.28744254425468,0.0420707674095607,0.0476822687347762
46,7,"Rough","Spatial",1.3363125114765,0.0381628473149065,0.0474953961632061
46,4,"Rough","Spatial",1.29941487682565,0.0297566785345219,0.0472099187884827
46,5,"Rough","Spatial",1.28468215781805,0.0459994808607707,0.0455324988487491
46,6,"Rough","Spatial",1.27813705827886,0.0373725582292807,0.0462821518522985
47,3,"Smooth","Conceptual",0.991532174738288,0.00673794699908718,0.0704009090175786
47,1,"Smooth","Conceptual",1.2549425005245,0.00673794699910145,0.0513543062651652
47,2,"Smooth","Conceptual",1.11448952763403,0.00673794699908825,0.0613175825227315
47,6,"Smooth","Conceptual",1.06734739373644,0.00673794699908878,0.0676787653272937
47,4,"Smooth","Conceptual",0.887488110019338,0.00673794699910979,0.0687585380622448
47,5,"Smooth","Conceptual",0.908549097379082,0.00673794699909063,0.0756572529436863
47,8,"Smooth","Conceptual",0.805585603078719,0.00673794699919841,0.0699202583015494
47,9,"Smooth","Conceptual",0.961512371552355,0.00673794699915046,0.0681342285245697
47,7,"Smooth","Conceptual",0.930401089910183,0.00673794699909608,0.070979764369745
47,3,"Smooth","Spatial",1.13811842646912,0.017571826470747,0.0651636901619443
47,1,"Smooth","Spatial",1.17737001043027,0.0256666863816308,0.0620461672683842
47,2,"Smooth","Spatial",1.32416660680066,0.0240708252876976,0.058300635498443
47,6,"Smooth","Spatial",1.14557570013561,0.0210667614345657,0.0675589863297528
47,4,"Smooth","Spatial",1.21098095145117,0.0217423334276771,0.06691653772292
47,5,"Smooth","Spatial",1.22638163739848,0.0173881618920211,0.0626481894912716
47,8,"Smooth","Spatial",26.9903302635822,0.377169474160996,0.0477788436704925
47,9,"Smooth","Spatial",1.18081611373296,0.0143707255399954,0.0652312742985748
47,7,"Smooth","Spatial",1.26981562649259,0.0154257704832853,0.065335064833166
51,1,"Smooth","Conceptual",0.550895888355252,0.0255018969386512,0.0727494815323776
51,2,"Smooth","Conceptual",0.55379729189225,0.0259623250964047,0.076476586595538
51,3,"Smooth","Conceptual",0.560894501786146,0.0411647580802439,0.0707967268807334
51,4,"Smooth","Conceptual",0.541698437868969,0.0135809965543148,0.0757970923888991
51,5,"Smooth","Conceptual",0.53881306020062,0.0249423067224129,0.0785215239922167
51,6,"Smooth","Conceptual",0.49744991645123,0.139528322257089,0.0574240985546139
51,7,"Smooth","Conceptual",0.529312515309978,0.0221326827625819,0.0778403369320529
